poi_id,name,type,lon,lat,district
B0H0CCV79G,携程旅游(黄河道营业部),旅行社,117.166283,39.1373,南开区
B0KDZRPX5N,携程旅游(富力城门市部),旅行社,117.173298,39.144339,南开区
B0HRVRZJFT,心旅程国际旅行社(复康路店),旅行社,117.139098,39.098161,南开区
B0LA3D8XPS,同程旅行(仁恒伊势丹店),旅行社,117.191131,39.137248,南开区
B0FFHY157H,途牛旅游(鼓楼门市部),旅行社,117.185857,39.141565,南开区
B0FFHN5JQO,天津金昇国际旅行社有限责任公司,旅行社,117.17486,39.128084,南开区
B0FFJ5MTWT,携程旅游(南开白堤路七鲜白堤路营业部),旅行社,117.158015,39.116182,南开区
B0L22118RD,天津携程旅游海光寺店,旅行社,117.177831,39.122505,南开区
B0L375LDNE,途牛旅游(海光mall店),旅行社,117.179029,39.122119,南开区
B0JD07QGG5,众信旅游(西湖道门店),旅行社,117.166388,39.118857,南开区
B0KD0RYS4E,天津新时代旅行社有限公司(南开分公司),旅行社,117.149581,39.071815,南开区
B0K0XOW5L3,同程旅行(黄河道旗舰店),旅行社,117.154649,39.137805,南开区
B0FFLHE9YP,飞猪旅行三潭路门市部,旅行社,117.155477,39.122635,南开区
B0FFL4LLIT,天津康辉国旅(金科大厦店),旅行社,117.177901,39.122473,南开区
B0KKZCTKKV,天津途牛南开鲁能门市部,旅行社,117.176806,39.094798,南开区
B0FFKUFSHW,众信旅游(海光寺店),旅行社,117.179989,39.125943,南开区
B0LGKZPJ5H,飞猪旅行,旅行社,117.165729,39.123061,南开区
B0KUX51K4Z,中青旅遨游旅行,旅行社,117.192021,39.138026,南开区
B001616C02,乐游国旅长虹生态园店,旅行社,117.150771,39.134164,南开区
B0G347SB2N,携程旅游(熙悦汇店),旅行社,117.124337,39.137491,南开区
B0FFFP9JL8,北京市中国旅行社天津分公司(黄河道店),旅行社,117.160825,39.137977,南开区
B0IUCYJV1Y,同程旅行(白堤路店),旅行社,117.159809,39.118164,南开区
B0KDMLBUG2,旅游百事通(汾水道店),旅行社,117.13517,39.141187,南开区
B0KDP78LJK,天津中旅,旅行社,117.177407,39.12057,南开区
B0FFK6GN2H,天津假期国旅(锋泛国际金冠里店),旅行社,117.140393,39.098269,南开区
B0JBFZZQ7G,途牛旅游(天津南开海光寺门市部),旅行社,117.179987,39.125896,南开区
B0LRD967N1,携程旅游(咸阳路店),旅行社,117.140012,39.143354,南开区
B001612C9U,天津旅游集散中心,旅行社,117.193603,39.142284,南开区
B0G355VO3C,优享国际旅行社(赢寰大厦店),旅行社,117.148662,39.134384,南开区
B0L3GHHX0G,天津中旅国际旅行社(白堤路门市),旅行社,117.155663,39.101572,南开区
B0FFHWVXRT,乐游旅游南丰路门市部,旅行社,117.165799,39.12218,南开区
B0M6JDDS3G,华信国旅(天拖店),旅行社,117.141525,39.115675,南开区
B0LUG67ILZ,众信旅游(海光寺店),旅行社,117.178475,39.127335,南开区
B0LRGHTVYA,飞猪旅行(南开大悦城店),旅行社,117.179575,39.134475,南开区
B0M6XCSK8Q,乐游旅游万德庄众望店,旅行社,117.173388,39.120031,南开区
B0G3Z5QQIC,众信旅游(鼓楼旅游超市店),旅行社,117.185823,39.141725,南开区
B0G3RHA75I,携程旅游(鞍山西道店),旅行社,117.174295,39.114594,南开区
B0LBXZCUP1,大唐国旅(南泥湾路店),旅行社,117.122234,39.136275,南开区
B0K1P79TX0,中国旅行社(黄河道店),旅行社,117.160975,39.137925,南开区
B0KD5HNN5X,中航铁旅,旅行社,117.185845,39.141646,南开区
B0M6CSUBZA,秀途国际旅行社,旅行社,117.156023,39.066291,南开区
B0LDL7TU5Q,首成旅游集团天津分公司,旅行社,117.175066,39.122845,南开区
B0FFG6AZ39,中青旅遨游旅行(鼓楼旅游超市店),旅行社,117.186034,39.141701,南开区
B0LAFS0FP4,东方大国旅行社,旅行社,117.174948,39.100103,南开区
B0KAOUTNMT,华信国旅鼓楼店(原中信国旅),旅行社,117.174583,39.141527,南开区
B0JA6CLPAQ,旅游百事通天拖店,旅行社,117.144943,39.113521,南开区
B0FFKU6WNF,众信旅游(融创中心店),旅行社,117.141597,39.116591,南开区
B0JGVH88X6,天津乐游国际旅行社(复康路店),旅行社,117.142006,39.098466,南开区
B0FFHCHQZX,天津乐游国际旅行社,旅行社,117.173376,39.135396,南开区
B0LACDGQPD,天津中旅国际旅行社(三马路),旅行社,117.175403,39.128795,南开区
B0K17UQE49,天津中旅国际旅行社(南丰路店),旅行社,117.165834,39.122303,南开区
B0GR6X3231,途牛旅游(南开熙悦汇店),旅行社,117.124125,39.137725,南开区
B0KDDD81EA,携程旅游(熙悦汇购物中心店),旅行社,117.124467,39.136994,南开区
B0L2H69JMI,中青旅(天津)国际旅行社有限公司南开区仁恒伊势丹门市部,旅行社,117.191137,39.139223,南开区
B0LBFX088R,天津悦途旅行社南开门市部,旅行社,117.156965,39.130033,南开区
B0LR0HM7U5,伯恩文旅,旅行社,117.147337,39.1317,南开区
B0LAGCUE08,凯撒旅游(泰达荟店),旅行社,117.188331,39.137378,南开区
B0JDBZJIKG,携程旅游(咸阳路店),旅行社,117.138981,39.141775,南开区
B0LDPU00X1,中贸国旅,旅行社,117.16713,39.126364,南开区
B0HR06HQTV,金昇旅游,旅行社,117.14995,39.074964,南开区
B0LGCRTSDS,天下通国旅,旅行社,117.179982,39.125743,南开区
B0K1ZYUH9B,游好运国际旅游,旅行社,117.160813,39.130841,南开区
B0M6FSXPG0,天津铁旅国际旅行社有限公司,旅行社,117.179847,39.126418,南开区
B0FFKVJD8E,天津青旅,旅行社,117.142505,39.103972,南开区
B0K6P7Y4OQ,天津青旅,旅行社,117.126224,39.124327,南开区
B0JA29IC2Z,天津中旅,旅行社,117.134487,39.124734,南开区
B0JDFO1AL4,旅游百事通(咸阳路店),旅行社,117.140169,39.143387,南开区
B0KGLHXOWL,同程旅游(鼓楼旅游超市店),旅行社,117.185975,39.141577,南开区
B0HKL5U1PL,去哪儿旅行(鼓楼店),旅行社,117.185898,39.141621,南开区
B0M67HYCC5,深圳市海外国际旅行社有限公司天津分公司,旅行社,117.175487,39.145848,南开区
B0K057VG9N,同程旅行启航大厦营业部,旅行社,117.169678,39.114687,南开区
B0LKPBYTN0,天津中旅国际旅行社有限公司南开区瀛寰大厦门市部,旅行社,117.148575,39.134575,南开区
B0M6TD2ZWC,天津市自由人国际旅行社有限公司,旅行社,117.148475,39.120425,南开区
B0KGMHMSSZ,天津市中国旅行社三潭路门市部,旅行社,117.155411,39.122597,南开区
B0L3VPG6SH,天津市金斗云旅行社有限公司,旅行社,117.155246,39.10446,南开区
B0L067NY4Z,天津市海韵国际旅行社有限公司,旅行社,117.16552,39.125844,南开区
B0M6FSYJZ3,信捷国际旅游有限公司,旅行社,117.173709,39.145177,南开区
B0M6VPHUCW,天津龙途国际旅行社有限公司,旅行社,117.173707,39.123232,南开区
B0L2BRM4GT,新视界国际旅行社有限公司南开区鼓楼门市部,旅行社,117.186004,39.141121,南开区
B0JRPAIDVT,旅游产品操作中心,旅行社,117.179781,39.12581,南开区
B0JRF7TG3F,世纪环球国际旅行社(金谷园店),旅行社,117.158577,39.071845,南开区
B0FFKJXPDY,天津康莱德酒店,宾馆酒店,117.176052,39.093269,南开区
B0JD1D4NJP,凯里亚德酒店(天津奥体中心店),宾馆酒店,117.181699,39.069135,南开区
B0KD5USRRJ,维也纳国际酒店(天津鼓楼店),宾馆酒店,117.172097,39.136047,南开区
B0G3UG0FMZ,天津鼓楼诺富特酒店,宾馆酒店,117.186751,39.14045,南开区
B0IK3BNWKL,ZMAX满兮酒店(天津奥体中心水上公园地铁站店),宾馆酒店,117.174615,39.079683,南开区
B0FFLH73ZJ,全季酒店(天津鼓楼店),宾馆酒店,117.187878,39.141084,南开区
B00160DG2S,汉庭酒店(天津宜宾道地铁站店),宾馆酒店,117.150155,39.126935,南开区
B00160CB1I,金泽大酒店,宾馆酒店,117.176806,39.123447,南开区
B0FFHHW1SV,天津融侨套房假日酒店(南开长江道店),宾馆酒店,117.164534,39.12747,南开区
B0FFJT38U7,全季酒店(天津海光寺地铁站店),宾馆酒店,117.176849,39.121287,南开区
B0H10ZUC1D,麗枫酒店(天津奥体中心店),宾馆酒店,117.17954,39.076867,南开区
B0JR35FP6R,天津西站逸扉酒店,宾馆酒店,117.158075,39.13745,南开区
B0J1GH9AOA,格林东方酒店(天津站天津大学卫津路校区店),宾馆酒店,117.170992,39.114759,南开区
B00160DGO6,桔子酒店(天津古文化意风区店),宾馆酒店,117.192764,39.135523,南开区
B0FFL4Z32Z,维也纳国际酒店(天津奥体中心凌奥店),宾馆酒店,117.169014,39.064837,南开区
B0FFIQVEMP,天津南开大学天开园亚朵酒店,宾馆酒店,117.154373,39.102472,南开区
B00160E5UV,汇高花园酒店,宾馆酒店,117.155411,39.107764,南开区
B0KG3ZMQ9S,全季酒店(天津奥体中心凌奥店),宾馆酒店,117.165944,39.072881,南开区
B0JK3A8ZAF,全季酒店(天津奥体中心红旗南路店),宾馆酒店,117.150348,39.092408,南开区
B0HDHCFK41,桔子酒店(天津海光寺地铁站店),宾馆酒店,117.176661,39.120716,南开区
B0FFJSDDDH,维也纳酒店(天津海光寺地铁站眼科医院店),宾馆酒店,117.179899,39.126114,南开区
B0GR2CBAU5,美豪丽致酒店(天津西站长虹公园地铁站店),宾馆酒店,117.139168,39.133769,南开区
B0JD2P95PV,如家酒店·neo(天津火车站古文化街店),宾馆酒店,117.192478,39.145907,南开区
B0G225VR1Y,汉庭酒店(天津咸阳路长虹公园店),宾馆酒店,117.13956,39.134031,南开区
B0H24ZMU26,朗丽兹酒店(天津南京路海光寺店),宾馆酒店,117.163732,39.126771,南开区
B0GRLLNC2W,丽呈東谷酒店(天津站海光寺地铁站店),宾馆酒店,117.175604,39.122338,南开区
B0J24MV72Z,汉庭酒店(天津新南马路五金城熙悦汇店),宾馆酒店,117.125253,39.134522,南开区
B0J30S997T,汉庭酒店(天津海光寺地铁站店),宾馆酒店,117.176636,39.120699,南开区
B00160D438,如家酒店·neo(天津红旗路宜宾道地铁站店),宾馆酒店,117.146821,39.127928,南开区
B00160APAQ,阳光精品酒店(天津西站人民医院地铁站店),宾馆酒店,117.149183,39.141738,南开区
B0I1XLT7TU,维也纳酒店(天津南京路海光寺地铁站店),宾馆酒店,117.161636,39.123835,南开区
B0FFMD40MO,全季酒店(天津大学鞍山西道店),宾馆酒店,117.16486,39.11343,南开区
B00160EDT1,汉庭酒店(天津天塔地铁站店),宾馆酒店,117.178795,39.097066,南开区
B0JUHASOD2,维也纳酒店(天津奥体中心水上公园店),宾馆酒店,117.176952,39.085693,南开区
B00160F683,南苑e家酒店(天津西站人民医院店),宾馆酒店,117.136826,39.144887,南开区
B0FFFG05MD,如家酒店·neo(天津西湖道小吃街白堤路店),宾馆酒店,117.158605,39.116748,南开区
B0K6MHCER0,丽呈東谷酒店(天津奥体中心王顶堤地铁站店),宾馆酒店,117.140552,39.091849,南开区
B0FFJIDAED,天津南开鼓楼亚朵酒店,宾馆酒店,117.173401,39.137077,南开区
B0J01Z3GHT,海友酒店(天津奥体中心红旗南路店),宾馆酒店,117.164704,39.072738,南开区
B0K2RAFNMT,欢朋雅岸酒店(天津西站人民医院地铁站店),宾馆酒店,117.148812,39.141531,南开区
B0JDRANMSO,天津大学鞍山西道地铁站亚朵酒店,宾馆酒店,117.158679,39.117031,南开区
B0K2JS5VAC,如家华驿精选酒店(天津西南角地铁站店),宾馆酒店,117.172681,39.134563,南开区
B00161CGP2,汉庭酒店(天津奥体中心水上公园店),宾馆酒店,117.153549,39.093116,南开区
B0FFLF2BJS,喆啡酒店(天津南开大学一中心医院地铁站店),宾馆酒店,117.154555,39.104532,南开区
B001611O1H,格林豪泰酒店(天津西站西北角美食街店),宾馆酒店,117.163831,39.137224,南开区
B0K0A5YIR8,欢朋雅岸酒店(奥体中心红旗南路店),宾馆酒店,117.152086,39.074475,南开区
B0K6UZRGGK,欢朋西雅图酒店(熙悦汇店),宾馆酒店,117.124436,39.13958,南开区
B00160D1OY,汉庭酒店(天津白堤路店),宾馆酒店,117.156636,39.110666,南开区
B0HDHDFO91,汉庭酒店(天津奥体中心王顶堤地铁站店),宾馆酒店,117.140499,39.091229,南开区
B0J10Z0T6H,缦居酒店(天津大悦城鼓楼地铁站店),宾馆酒店,117.180953,39.139359,南开区
B0FFFA24Y8,津门逸境酒店(天津奥体中心红旗南路地铁站店),宾馆酒店,117.152303,39.09237,南开区
B0FFG9FPC8,丽枫酒店(天津大学西湖道店),宾馆酒店,117.150889,39.122431,南开区
B0FFHX12H8,如家商旅酒店(天津狮子林桥古文化街店),宾馆酒店,117.192535,39.145831,南开区
B0FFKO82GM,喆啡酒店(天津奥体中心凌宾路地铁站店),宾馆酒店,117.170254,39.064991,南开区
B0KD71QHNO,仟世精品酒店(海光寺地铁站天津大学店),宾馆酒店,117.176983,39.118234,南开区
B0FFM1FXCX,喆啡酒店(天津西站人民医院地铁站店),宾馆酒店,117.143328,39.147173,南开区
B0HDYURCTW,喆啡酒店(天津鞍山西道地铁站天津大学店),宾馆酒店,117.151428,39.115946,南开区
B0HUTAXEJQ,丽呈东谷酒店(天津西站人民医院地铁站店),宾馆酒店,117.140171,39.145617,南开区
B0FFK6OOF9,宜必思酒店(天津之眼古文化街店),宾馆酒店,117.193927,39.144773,南开区
B001605156,天津泰达精选酒店,宾馆酒店,117.171357,39.099733,南开区
B0FFH9B8VI,格林豪泰快捷酒店(天津秀川路阳光100店),宾馆酒店,117.148712,39.07007,南开区
B0FFFN3YPY,天津雅尚商务酒店,宾馆酒店,117.18447,39.140917,南开区
B0KKVZAPOC,非繁城品酒店(天津西站熙悦汇店),宾馆酒店,117.126908,39.138718,南开区
B0K0RCN2T0,如家商旅酒店(天津奥体中心体育中心地铁站店),宾馆酒店,117.167434,39.071578,南开区
B0FFFYWP6A,维也纳酒店(天津西站黄河道店),宾馆酒店,117.140981,39.137327,南开区
B0FFFG05ME,汉庭酒店(天津二纬路地铁站店),宾馆酒店,117.174271,39.12796,南开区
B0KUJMMATI,如家酒店·neo(天津西站长虹公园地铁站店),宾馆酒店,117.144637,39.130919,南开区
B0JD0KU2PA,同路民宿(天津南开大学店),宾馆酒店,117.147057,39.110514,南开区
B0FFHBLJ7P,iu酒店(天津科技广场一中心医院店),宾馆酒店,117.152504,39.103089,南开区
B0GR0KUYTP,7天优品(天津鼓楼地铁站大悦城店),宾馆酒店,117.181213,39.139978,南开区
B0G3DKYF9V,吾合商务酒店(天津奥林匹克中心凌宾路地铁站店),宾馆酒店,117.170579,39.065256,南开区
B0KKGS3C82,全季酒店(天津鞍山西道地铁站店),宾馆酒店,117.151129,39.116332,南开区
B0FFF9T7XK,7天酒店(天津鞍山西道天津大学店),宾馆酒店,117.16895,39.115283,南开区
B0FFL32AIV,瑞达春天精品酒店(天津西站宜宾道地铁站店),宾馆酒店,117.150486,39.126474,南开区
B0LAGRUI7K,宜必思酒店(天津水上公园天塔店),宾馆酒店,117.176044,39.097241,南开区
B0J3LC91TV,格林豪泰智选酒店(天津西站宜宾道地铁站店),宾馆酒店,117.150861,39.126897,南开区
B0J2OHDM9W,绿诺智选酒店(奥体中心华苑店),宾馆酒店,117.148729,39.077879,南开区
B0JRXS6A1P,艺选安來酒店(天津西站熙悦汇店),宾馆酒店,117.126943,39.137554,南开区
B0FFH81D8H,如家华驿精选酒店(天津南开大学天开园店),宾馆酒店,117.152367,39.103011,南开区
B00160F5ZC,格林豪泰天津大学城华苑地铁站商务酒店,宾馆酒店,117.123972,39.085384,南开区
B0JDCS3FT2,汉庭酒店(天津南开大悦城店),宾馆酒店,117.178296,39.133484,南开区
B0H2FSKCVE,汉庭酒店(天津西站鼓楼地铁站店),宾馆酒店,117.180923,39.140284,南开区
B0J2CZ339K,棠悦酒店(天津南京路海光寺地铁站店),宾馆酒店,117.1757,39.125978,南开区
B0KU5SRH81,格美酒店(天津天塔南开大学店),宾馆酒店,117.178816,39.099734,南开区
B001617MT0,锦江之星(天津西站咸阳路地铁站酒店),宾馆酒店,117.133421,39.132507,南开区
B0L0XSL5BR,wohkoon者行孙青年酒店(天津南开大学天塔地铁站店),宾馆酒店,117.17634,39.097437,南开区
B0KB1UBQQM,欢朋西雅图酒店(奥体中心华苑地铁站店),宾馆酒店,117.137722,39.082735,南开区
B0JA7U0B3T,如家酒店·neo(天津鞍山西道天津大学总医院店),宾馆酒店,117.171609,39.116807,南开区
B0L3AAQFQN,城家公寓酒店(天津二纬路地铁站店),宾馆酒店,117.168809,39.130706,南开区
B0K04HSG8J,橙园酒店(天津西站南广场熙悦汇店),宾馆酒店,117.127603,39.135211,南开区
B0KBRANBMU,如家精选酒店(天津长江道熙悦汇店),宾馆酒店,117.12711,39.130794,南开区
B0J3045W6B,天津A King esports电竞酒店,宾馆酒店,117.159926,39.126133,南开区
B0KDPR7DY5,凯德华庭酒店(天津海光寺南开医院店),宾馆酒店,117.165162,39.125064,南开区
B0L3V7IYRH,柏曼酒店(天津奥体中心肿瘤医院店),宾馆酒店,117.179021,39.068258,南开区
B0FFKJDV0X,爱郝特·初一酒店(天津奥体中心天塔店),宾馆酒店,117.177139,39.091822,南开区
B0KUXUZ6YM,7号电竞酒店(大悦城鼓楼店),宾馆酒店,117.180595,39.140168,南开区
B0KBFATSQ7,丽怡酒店(天津站古文化街店),宾馆酒店,117.188314,39.140962,南开区
B001615ZKN,双鹿大厦酒店,宾馆酒店,117.175038,39.127943,南开区
B00160CR9M,鹏天阁酒店(南开店),宾馆酒店,117.179893,39.069425,南开区
B001616661,时代公寓,宾馆酒店,117.163659,39.113391,南开区
B0H0M1LTHN,如家华驿系列-天津南开区古文化街华驿精选酒店,宾馆酒店,117.193761,39.142752,南开区
B0IDTHTSW6,iu酒店(天津西站熙悦汇芥园西道地铁站店),宾馆酒店,117.120218,39.140928,南开区
B0FFHRUD6S,佰俪商务酒店(天津大学海光寺地铁站店),宾馆酒店,117.172205,39.118678,南开区
B0JG0B7M15,安辰美宿(天津南开大学店),宾馆酒店,117.145816,39.110324,南开区
B0HAVK8DTE,汉庭天津凌奥产业园酒店,宾馆酒店,117.155534,39.065693,南开区
B0KB6Z9AHC,天津招商奥体壹棠服务公寓,宾馆酒店,117.18222,39.074744,南开区
B00161BIJN,威斯顿酒店(天津奥体中心凌奥店),宾馆酒店,117.170327,39.06503,南开区
B00160E4WE,锦江之星酒店(天津西站人民医院店),宾馆酒店,117.139828,39.144247,南开区
B0J6SG58BL,楠树轻居酒店(天津天塔地铁站南开大学店),宾馆酒店,117.178771,39.097053,南开区
B0G2XORNJV,7号电竞酒店(南开区奥体中心店),宾馆酒店,117.178,39.091923,南开区
B0LDY72E5M,库比拉·精品女生青年旅社(天津之眼店),宾馆酒店,117.187987,39.144714,南开区
B0LDR5GXNS,网鱼电竞酒店(南开大学奥体中心店),宾馆酒店,117.178498,39.100094,南开区
B0M6Z60W1S,潮漫酒店(天津西站长虹公园地铁站店),宾馆酒店,117.149832,39.139094,南开区
B0FFHEMSG7,格林豪泰酒店(一中心医院地铁站店),宾馆酒店,117.148569,39.104638,南开区
B0LRC7GQV3,海友酒店(天津之眼古文化街店),宾馆酒店,117.190613,39.143607,南开区
B0JG5BXGP6,天津清欢美宿(南开大学店),宾馆酒店,117.146937,39.109709,南开区
B0KR2HJ5XW,沐泽居民宿(天津鼓楼店),宾馆酒店,117.18394,39.141691,南开区
B0KBP4Q51R,芥末电竞酒店(天津宜宾道地铁站店),宾馆酒店,117.150623,39.126745,南开区
B0LRUCDS2E,海友酒店(天津鼓楼大悦城店),宾馆酒店,117.180519,39.132327,南开区
B0KUHNE19O,雷神电竞酒店(天津百脑汇店),宾馆酒店,117.158198,39.115606,南开区
B0H1GKTLU4,鼓楼海逸精品公寓(天津大悦城古文化街店),宾馆酒店,117.184426,39.140304,南开区
B0KG941RVK,天津奥城轻奢酒店公寓(奥体中心店),宾馆酒店,117.168188,39.07782,南开区
B0H3DZP1CI,水尚汇汤泉酒店,宾馆酒店,117.13914,39.137421,南开区
B0GU3ZIE11,天津福海酒店,宾馆酒店,117.139777,39.144732,南开区
B00160E7EP,天津大学会议接待中心(原四十二斋招待所),宾馆酒店,117.167779,39.108541,南开区
B0FFJ14KHS,怡佳酒店(天津广开四马路地铁站店),宾馆酒店,117.162874,39.13809,南开区
B0K3XCWZLO,四季青藤酒店(天津大学店),宾馆酒店,117.150079,39.126295,南开区
B0FFLNW2YD,尚客优连锁酒店(天津芥园西道地铁站熙悦汇店),宾馆酒店,117.121299,39.137357,南开区
B0FFF5R73J,天天酒店公寓(奥体中心店),宾馆酒店,117.1686,39.077144,南开区
B0FFHISW8L,天津浪漫满屋主题民宿,宾馆酒店,117.188007,39.144676,南开区
B0KKCUK86A,喆美酒店(天津鞍山西道天津大学店),宾馆酒店,117.169678,39.114687,南开区
B0GU7CG28D,绿诺智选酒店(天津水上公园店),宾馆酒店,117.154684,39.092801,南开区
B0KABL87B5,映向城酒店(天津古文化街鼓楼地铁站店),宾馆酒店,117.180608,39.139363,南开区
B0M6FR0P0O,隐市青年旅舍(鼓楼店),宾馆酒店,117.172075,39.134775,南开区
B0J19SYRF5,极速梦竞电竞酒店,宾馆酒店,117.170972,39.114758,南开区
B0FFIT2IUK,天津V酒店(奥林匹克中心店),宾馆酒店,117.175849,39.074602,南开区
B0IRUG3ASG,如家酒店·neo(天津水上公园天塔地铁站店),宾馆酒店,117.17771,39.097314,南开区
B0L1BCYP9R,青桔来客·精品青年旅舍(天津海光寺店),宾馆酒店,117.174975,39.125825,南开区
B0LRZ61XYW,南与北电竞酒店(天津南开大悦城海光寺地铁站店),宾馆酒店,117.175695,39.128066,南开区
B0016111OW,美家酒店(天津一中心医院店),宾馆酒店,117.149057,39.098025,南开区
B0JBKCJ8BL,华驿酒店(天津理工大学奥体中心店),宾馆酒店,117.148087,39.073494,南开区
B0LAU716AS,拾光的朋友·DreamTimeLodge·影音民宿(南开大学天拖地铁站店),宾馆酒店,117.14577,39.110454,南开区
B0FFGJC44S,君缘酒店,宾馆酒店,117.125164,39.133664,南开区
B0FFGG3JZ5,天津红悦阳快捷酒店,宾馆酒店,117.158203,39.120235,南开区
B0J32AAJRZ,云朗酒店(天津大学鞍山西道地铁站店),宾馆酒店,117.157088,39.116999,南开区
B0FFHYHI9X,弗莱漫服务公寓(天津熙悦汇店),宾馆酒店,117.123218,39.136313,南开区
B0LAXU3W2T,兰汀公寓(大悦城古文化街店),宾馆酒店,117.184563,39.140573,南开区
B0G1AC0FJR,美居精选酒店(天津长江道店),宾馆酒店,117.131534,39.13079,南开区
B0L6J5RGXF,星诺津雅酒店(天津一中心医院地铁站店),宾馆酒店,117.140645,39.106287,南开区
B00161C5PD,天津贾斯汀四季民宿(鼓楼地铁站大悦城店),宾馆酒店,117.179246,39.133395,南开区
B0FFKF6W07,鹭江商务酒店(古文化街天津之眼店),宾馆酒店,117.193671,39.142306,南开区
B0K3ZUDDTB,亚汀酒店(天津古文化街旅游区店),宾馆酒店,117.1937,39.142331,南开区
B0JBARGICD,拾光公寓(天津大悦城鼓楼地铁站店),宾馆酒店,117.178971,39.13113,南开区
B0IUJKGSI7,威斯登公寓式酒店(天津南开大学店),宾馆酒店,117.157492,39.114602,南开区
B0KAV4CO16,天津慕居民宿(奥体中心店),宾馆酒店,117.168675,39.078388,南开区
B00161665F,天津嘉佳宾馆,宾馆酒店,117.170872,39.117877,南开区
B00160F2DR,美豪酒店(红旗南路地铁站店),宾馆酒店,117.150256,39.088875,南开区
B0LDJ7WB3E,东谷酒店电竞民宿,宾馆酒店,117.141547,39.145824,南开区
B0K3HUX3MM,天津你寓青年旅舍(一中心医院地铁站店),宾馆酒店,117.148693,39.1012,南开区
B0JADZ5WWL,舒馨酒店(天津南开医院店),宾馆酒店,117.161465,39.12083,南开区
B0FFH34WVJ,如家酒店(鞍山西道天津大学北门店),宾馆酒店,117.171691,39.116892,南开区
B0H2JKUA43,逸宿·智选服务公寓(天津南开大学天拖地铁站店),宾馆酒店,117.145806,39.110585,南开区
B0K1RRV0G8,雷神电竞酒店公寓(天津奥体中心水上公园店),宾馆酒店,117.167993,39.076374,南开区
B0J2J42WTF,新时代云屋(天津眼科医院店),宾馆酒店,117.179399,39.124143,南开区
B0JU4S8EQH,天津橙家私密哒影院式旅馆,宾馆酒店,117.175474,39.134472,南开区
B0FFFQ290J,金色年华民宿(天津大悦城店),宾馆酒店,117.179302,39.133403,南开区
B001611S6O,99旅馆连锁(咸阳路地铁站熙悦汇购物中心店),宾馆酒店,117.128602,39.143034,南开区
B0H1VDRGST,天津甜橙美寓民宿,宾馆酒店,117.184339,39.141602,南开区
B0KGJ4TMAZ,品所酒店(天津熙悦汇店),宾馆酒店,117.124807,39.135902,南开区
B0FFH330VG,天津盛世创意主题公寓,宾馆酒店,117.155872,39.071619,南开区
B0FFLLTCT8,天津南开喜马拉雅服务公寓(一中心医院地铁站店),宾馆酒店,117.148481,39.100622,南开区
B0FFF647ZE,天津城市印象酒店公寓(天津奥城店),宾馆酒店,117.168411,39.077111,南开区
B0H2AZ3MEX,天津华世酒店,宾馆酒店,117.139195,39.098881,南开区
B001611UHD,天津伟晴轩宾馆,宾馆酒店,117.175965,39.097476,南开区
B0LR1OUAYV,蜜糖莱蔓幽香公寓(北城街分店),宾馆酒店,117.188574,39.144575,南开区
B0LUOZJKKQ,云颂天际·服务公寓(天津南京路海光寺地铁站店),宾馆酒店,117.164926,39.127367,南开区
B0J1UN20SK,天津馨美民宿,宾馆酒店,117.145777,39.110399,南开区
B0FFGJEYOH,天津金色年华时尚酒店(天津大悦城店),宾馆酒店,117.179271,39.133418,南开区
B0K3KZFTWF,如院·天空客庁青年旅舍(天津之眼店),宾馆酒店,117.184516,39.141264,南开区
B0KRRPTDCF,天津恋旧时光电竞酒店,宾馆酒店,117.168438,39.077058,南开区
B0FFHQ09XA,天津临水美居太空舱青年旅舍,宾馆酒店,117.18766,39.138505,南开区
B0L6GS6A2V,岑舍酒店公寓(天津奥体中心凌宾路地铁站店),宾馆酒店,117.169313,39.065508,南开区
B0FFLMOX51,天津享悦精品公寓(天津之眼古文化街店),宾馆酒店,117.184838,39.141648,南开区
B0FFKMWTS4,蜡笔小夏民宿(北城街分店),宾馆酒店,117.187828,39.144697,南开区
B0L2VR8HVI,艾米拉甄选男生青年旅舍(天津之眼店),宾馆酒店,117.187925,39.144775,南开区
B0HA6G52CR,易居优漫酒店(天津长虹公园店),宾馆酒店,117.144637,39.130906,南开区
B0FFFIYOIH,天津程姐住宿,宾馆酒店,117.182699,39.069946,南开区
B00160EC8F,天津金兴迎宾旅馆,宾馆酒店,117.16556,39.13677,南开区
B0J13UL96Q,置嘉公寓(天津万科时代店),宾馆酒店,117.157335,39.114459,南开区
B0FFHEF5WQ,天津浪漫满屋民宿,宾馆酒店,117.187925,39.144625,南开区
B0LA9CZ8GE,小袋鼠青年旅舍(西南角地铁站店),宾馆酒店,117.173408,39.136426,南开区
B0K3ZCH4I5,柠檬青年旅舍(天津西站西北角地铁站店),宾馆酒店,117.172542,39.144993,南开区
B0FFG9147C,布丁酒店(西湖道店),宾馆酒店,117.150862,39.122436,南开区
B0I30DN5VF,天津缘起酒店(西湖道店),宾馆酒店,117.150874,39.123251,南开区
B0JD371G0G,丽豪酒店(天津海光寺店),宾馆酒店,117.161591,39.120838,南开区
B0FFJZSVQ9,天津遇见彩虹民宿,宾馆酒店,117.172641,39.137963,南开区
B0H13HMIEG,泊寓(万科新都会店),宾馆酒店,117.138628,39.117556,南开区
B0L6TS2T2V,天津漫桔酒店式公寓(奥体中心店),宾馆酒店,117.168557,39.077025,南开区
B0K13U0HNV,花间有铺(鼓楼店),宾馆酒店,117.184329,39.14159,南开区
