poi_id,name,lon,lat,connect_to,connect_type,d_branch
B0FFHFULFW,天津君隆泰华国际货运代理有限公司,117.224212,39.104269,1-2,edge,782.6669319499196
B0ID0XBO84,菜鸟驿站(云山里店),117.266811,39.060858,2,center,3301.7602232977233
B0FFKPEX0U,菜鸟驿站(天津纯真里84门店),117.21926,39.07823,1-2,edge,1031.1815541620872
B0G19HA795,菜鸟驿站(友谊楼社区店),117.207425,39.093725,1-2,edge,1070.9655468104813
B0GR9DOZXT,妈妈驿站(双水道店),117.258514,39.058793,2,center,2863.676748881604
B0FFKCKSJH,菜鸟驿站(重华南里小区店),117.227204,39.096068,1-2,edge,572.8699467199332
B0FFIWUXYD,中和全运物流(泰达大厦店),117.221391,39.113007,1-2,edge,1050.044675814594
B0FFLGFI5E,妈妈驿站云江馨苑快递代收点(云江新苑店),117.254253,39.052862,2,center,3125.785268935983
B0HB6ZIN4G,兔喜快递超市(儒林园店),117.257239,39.048044,2,center,3715.252474253849
B0JB5X6T7N,菜鸟驿站(天津外国语大学马场道校区店),117.207325,39.106925,1-2,edge,361.7584091612242
B0FFK68MED,菜鸟驿站(柳苑公寓店),117.268336,39.074225,2,center,2966.6464671231984
B0L0Z6DFUR,宁波道16号妈妈驿站(台北路店),117.224967,39.108266,1-2,edge,1073.8724181629402
B0FFIA31O1,日信捷运(海景广场店),117.241142,39.095655,1-2,edge,1589.7523058021902
B0FFM51RO7,顺丰速运(越秀店),117.210914,39.092305,1-2,edge,874.0979410008348
B0L3XK0C2D,树杰桶装水配送中心,117.266418,39.070301,2,center,2868.937643503577
B0H3575PDR,菜鸟驿站(古芳里店),117.246175,39.081925,2,center,1224.2759892273673
B0L0ASBCM5,圆通极兔韵达申通快递,117.204115,39.09908,1-2,edge,1033.8050447754556
B001609SC8,可利国际运输集团,117.224221,39.10372,1-2,edge,757.1223539134104
B0H1OOX5HP,菜鸟驿站(津铁泽苑店),117.227906,39.076541,1-2,edge,502.85623363123085
B00160AB15,巨福熙园邮政所,117.238796,39.093891,1-2,edge,1318.8195442832052
B0FFMHBMT2,菜鸟驿站(新世纪城店),117.207125,39.075425,1-2,edge,2070.927060530522
B0L03RCTPA,菜鸟驿站,117.235225,39.082875,1-2,edge,455.9364101991265
B0FFIBA4YE,近邻宝快递服务中心(东江道店),117.273169,39.067567,2,center,3509.604299503709
B0K3DHUWWG,兔喜快递超市(文静里51号店),117.199375,39.094575,1-2,edge,1616.5125606818908
B0JU414UIB,韵达快递(奉化道公司),117.238304,39.095476,1-2,edge,1370.7549778959924
B0KUJ6FPSV,菜鸟驿站(天津和平公寓店),117.205749,39.101204,1-2,edge,777.5921110122148
B0FFIKE1S0,菜鸟驿站(华瑞达超市),117.203118,39.075756,1-2,edge,2363.881941612337
B0FFKVY0HH,资水道转运站,117.227804,39.088406,1-2,edge,233.12773729362806
B0JABXV0YM,菜鸟驿站(天津河西铂金湾8号楼底商店),117.23478,39.10065,1-2,edge,1401.460820248459
B0LU4SW5TB,京东物流(花园伍座轩店),117.227225,39.095475,1-2,edge,534.2010993958932
B0G2F92UIA,菜鸟驿站(天津微山东里26门店),117.264078,39.071077,2,center,2652.8212235335345
B0FFJAHH1O,建发物流(丽晶大厦店),117.219446,39.093052,1-2,edge,234.38346438997036
B0KUHUJY6X,极兔速递(围堤道店),117.221802,39.093683,1-2,edge,108.27724700200997
B0K6XU0GHH,顺心捷达(洪泽路店),117.240075,39.083775,1-2,edge,865.5804001889787
B0H0VX0KTE,菜鸟驿站(天津河西区美好里29号店),117.236225,39.090475,1-2,edge,968.4506760520363
B0J0XU5P0U,菜鸟驿站(柳林路店),117.285682,39.071364,0,center,3333.2129314003455
B0K1HK8HVI,菜鸟驿站(天津河西四信公寓底商2号店),117.24915,39.07893,2,center,1337.3205911355817
B00160CMQQ,天津汉万运通物流有限公司,117.213902,39.113164,1-2,edge,536.0265760056689
B0FFKWHJ92,收货部,117.256276,39.057851,2,center,2799.7650507569383
B0L32R40N7,妈妈驿站(永安道店),117.209515,39.104537,1-2,edge,324.0209171684396
B0IU2NHXQU,兔喜生活(纯正路店),117.216542,39.076989,1-2,edge,1298.7900329869399
B0LAK6C3UH,蜜罐快递柜,117.233225,39.092875,1-2,edge,845.6448125256686
B0L05CTJ7L,津滨雅都公寓正门丰巢速递易柜,117.210825,39.105675,1-2,edge,211.69526941108236
B0K0BAE1V9,京东物流(天津梅江营业部),117.246504,39.069375,2,center,1314.7972857870463
B0LRAH0BNI,顺丰速运(德望里小区店),117.218875,39.080825,1-2,edge,893.2880038763836
B0LBTR6JGF,菜鸟驿站(龙博花园店),117.271122,39.055115,2,center,3966.283153061625
B0K27C8LR7,顺丰速运(哪吒小镇店),117.253547,39.073988,2,center,1699.7407851800895
B0L0713OB1,顺丰速运(美年大厦店),117.249812,39.074375,2,center,1374.492263225026
B0L0BATWE9,北京城投国际物流集团有限公司天津科技分公司,117.246598,39.069694,2,center,1301.3967582644495
B0JA29B1NG,天快物流(天津汽配城店),117.227488,39.058472,2,center,2050.935659443149
B0JB76KAWJ,菜鸟驿站(半岛豪庭店),117.22429,39.05248,2,center,2768.794908226104
B0I0ZXGYHD,菜鸟驿站(平山里北区店),117.183575,39.095825,1-5,edge,1639.6336294528478
B0LKHSPI2I,中国邮政EMS(环湖东路),117.185981,39.084743,1-5,edge,2697.916309056172
B0L0RR85WV,七贤南里妈妈驿站,117.242801,39.082388,2,center,1021.245971732539
B0FFJLMEKG,顺丰速运(万象城店),117.215981,39.090234,1-2,edge,599.7809713164615
B0JDBX72CN,菜鸟驿站(天津河西区优仕公寓底商店),117.230775,39.053675,2,center,2520.2589184641033
B0FFJGYQEW,菜鸟驿站(元兴新里店),117.208104,39.101823,1-2,edge,573.9668549568246
B0G19H9JW7,菜鸟驿站(卫星里店),117.187984,39.096797,1-5,edge,1818.9214362368891
B0FFKBW0UG,菜鸟驿站(信昌大楼店),117.22144,39.102881,1-2,edge,499.92914615766693
B0FFF2OLYR,思多而特运输公司(天津分公司),117.206844,39.097449,1-2,edge,897.084239827197
B0KBG685J4,菜鸟驿站(天津河西西江道1号增2号店),117.22341,39.06644,2,center,1422.1744422096185
B0JG9X84FL,菜鸟驿站(优仕庭园店),117.22955,39.05676,2,center,2196.024767094721
B0FFKG7C9Q,菜鸟驿站(前程里社区店),117.221813,39.094595,1-2,edge,207.69914431298605
B0HA7SZ8S2,京东物流(天津复兴门营业部),117.249042,39.084099,2,center,1563.3079662204248
B0FFJO2HJE,菜鸟驿站(湘南里店),117.235911,39.097752,1-2,edge,1313.0000688675793
B0FFM7WOZD,菜鸟驿站(天津双山里31号底商店),117.26634,39.06304,2,center,3147.1226113135676
B0I0XXHT3W,菜鸟驿站(祥和里店),117.218,39.09302,1-2,edge,357.97498565466884
B0JR768WWS,菜鸟驿站(天津国贸购物中心店),117.215925,39.113875,1-2,edge,709.616085708009
B0LG5538KK,菜鸟驿站(天津三诚里11号楼1单元底商店),117.245037,39.078493,2,center,981.1069982778174
B0JKUZK5H4,美团配送合作商服务中心(黑牛城道店),117.247875,39.080675,2,center,1292.0801862145283
B0HRU7HOTW,菜鸟驿站(海建里店),117.199628,39.080987,1-2,edge,2341.299943996597
B0FFH5PXED,菜鸟驿站(光明里店),117.226775,39.083425,1-2,edge,162.89290829346044
B0K27KVEV6,菜鸟驿站(珠海里社区店),117.21144,39.09935,1-2,edge,448.10702210160105
B0FFGDXNA3,榆林路邮政所,117.260488,39.058351,2,center,3023.5462969302034
B0KR76GJTH,菜鸟驿站(天津河西玉水园3号3门101店),117.21337,39.07291,1-2,edge,1737.3665058114384
B0FFJKFMLZ,菜鸟驿站(玉峰花园店),117.271727,39.055868,2,center,3960.1411048456234
B0FFJKXK7X,菜鸟驿站(珠峰里店),117.269125,39.058725,2,center,3596.754647536361
B0FFH5PSAH,菜鸟驿站(海景商业楼店),117.239925,39.089725,1-2,edge,1176.2047258977968
B0HGJ1LGG1,菜鸟驿站(津淄东里店),117.18211,39.08462,1-5,edge,2488.9131529734354
B0G2A9C0QQ,菜鸟驿站(天津河西鹤望里24门北平房店),117.222175,39.098975,1-2,edge,349.82332717622967
B0FFH2URBZ,菜鸟驿站(宾水里小区店),117.182907,39.078012,5,center,3087.7162479928666
B0J3Z6QG1M,菜鸟驿站(柳苑公寓店),117.268025,39.075225,2,center,2933.6602112427386
B0K3DKF6M2,菜鸟驿站(天津河西左岸源境140底商店),117.25921,39.05328,2,center,3347.6294154719358
B0FFH5PSQV,菜鸟驿站(富诚东里店),117.189975,39.069275,1-2,edge,3699.190592725887
B0IGXOVJWL,菜鸟驿站(德望里店),117.21951,39.08129,1-2,edge,821.2573984674601
B0I0AXAK9F,菜鸟驿站(广田里店),117.216125,39.111625,1-2,edge,573.1165679112517
B0G229W3O8,菜鸟驿站(万科水晶城店),117.228374,39.046699,2,center,3316.491745502081
B0FFM9Q0RA,菜鸟驿站(五一阳光尊园店),117.195539,39.070795,1-2,edge,3195.448468437734
B0HRKOV40W,菜鸟驿站(环湖东里店),117.18576,39.08536,1-5,edge,2633.0541194083653
B0FFIKDS71,菜鸟驿站(儒林园店),117.257261,39.048295,2,center,3692.794959235257
B0016110Q9,瑞江花园邮政所,117.231016,39.066739,2,center,1083.9695897705403
B0FFKIW5DC,菜鸟驿站(北洋新里店),117.23939,39.09296,1-2,edge,1323.6495687216122
B0HBT14TR8,菜鸟驿站,117.238727,39.078102,2,center,454.9757016061879
B0H0VO0DE3,菜鸟驿站(尖山路店),117.223345,39.077785,1-2,edge,725.3268350990303
B0G19HA7A6,菜鸟驿站(纯皓家园店),117.220425,39.076075,1-2,edge,1034.472094795644
B0JDOXARPW,菜鸟驿站(名都公寓店),117.23055,39.07101,2,center,651.535907644169
B0FFKBW1ME,菜鸟驿站(西园西里店),117.20266,39.08012,1-2,edge,2155.6796667292056
B0HD5ZGSKE,京东物流(天津腾华营业部),117.290695,39.075983,0,center,2662.1594478853963
B0FFM8OUGD,菜鸟驿站(四新里店),117.213275,39.094125,1-2,edge,592.4034102871511
B0FFM3E6IR,99物流,117.227473,39.058334,2,center,2066.041880358623
B0FFJD0O9R,菜鸟驿站(新梅江雅湖里店),117.238525,39.043875,2,center,3614.5211321188494
B0LKLR8RS9,菜鸟驿站,117.234375,39.062425,2,center,1531.502209351612
B0FFI3JXP6,中通快递(西园支道店),117.202875,39.076321,1-2,edge,2356.117897295043
B0FFGXSRQO,天津好运连搬家运输服务有限公司,117.231603,39.08395,1-2,edge,308.0094768473935
B0FFJOJUKY,天津蓝海物流有限公司,117.185768,39.08725,1-5,edge,2476.8045856163703
B0FFKF4WWA,菜鸟驿站(龙海公寓店),117.23089,39.103553,1-2,edge,1255.6947963520029
B0FFM7WOT7,菜鸟驿站(生昌里店),117.19959,39.09676,1-2,edge,1499.1606139949167
B0LUHOCY8N,顺丰,117.22144,39.113247,1-2,edge,1064.6759932710722
B0KDACLG2K,菜鸟速递(天津陈塘庄站),117.240084,39.083801,1-2,edge,867.5583193698085
B0HGA9ZCX7,菜鸟驿站(存诚里店),117.219375,39.108625,1-2,edge,658.9353113982286
B0016112U4,骏高国际货运(中国)有限公司(天津分公司),117.2242,39.103794,1-2,edge,758.7697619314611
B0KA61AW44,中通快递友谊分部,117.222675,39.089125,1-2,edge,218.3499859815599
B0G19HA7BT,菜鸟驿站(无锡道大楼店),117.215825,39.109375,1-2,edge,485.218491734028
B0JKCRJKKC,爱湖里韵达快递超市(雅境·新枫尚店),117.239301,39.040726,2,center,3969.929899710579
B0FFI9JLZO,菜鸟驿站(三水南里店),117.261737,39.054894,2,center,3364.3729114322596
B0FFHBZIGK,上海环世捷运物流有限公司天津分公司,117.241225,39.095675,1-2,edge,1597.0814163383563
B0GKG9CGKS,菜鸟驿站(雅境·新枫尚店),117.23833,39.04108,2,center,3922.063731114086
B0HDH1FW7S,菜鸟驿站(气象南里店),117.184475,39.088675,1-5,edge,2285.1619399462065
B0FFMCUPK9,菜鸟驿站(宾西楼店),117.204142,39.082145,1-2,edge,1947.5920472004207
B0H6D9DY4A,菜鸟驿站(川江里店),117.25522,39.058589,2,center,2677.5434015527876
B0L05LV2WB,兔喜生活(健美里31门旁平房店),117.207852,39.096067,1-2,edge,904.3992849534852
B0FFFFGVIG,河西区妇幼保健计划生育服务中心,117.22819,39.0943,1-2,edge,550.6505855206012
B0LGBA0XGU,钰薪保健服务店,117.2323,39.042898,2,center,3705.6964130399224
B0KBYSSGP8,天津华厦眼科医院 · 近视矫正手术中心,117.185995,39.0849,1-5,edge,2685.2619576460584
B0JUL5Q294,金吉航医疗器械(南楼店),117.224153,39.094794,1-2,edge,287.0148755160974
B0KB5DIDI3,顶元医疗器械(医用氧气轮椅护理床),117.187779,39.068612,1-2,edge,3901.566335636285
B0K651KMWC,康复之家医疗器械(河西店),117.224221,39.094181,1-2,edge,240.88270214129471
B0JKD96GRR,硕昕医疗器械经销有限公司,117.223579,39.074085,2,center,934.9545707438689
B0FFG98REU,天津津药集团太平医药有限公司物流中心,117.133711,39.119995,5,center,3240.674868640629
B0FFLC8OL8,妈妈驿站,117.137475,39.105775,5,center,1933.4685391381656
B0FFKWJ3OO,德邦快递(天津南开区航海道经营分部),117.151088,39.110912,1-5,edge,1486.0642104011145
B0G19U8AUA,妈妈驿站(平定里店),117.132932,39.143367,6,center,2436.748399701765
B0FFM1Y3I9,妈妈驿站(长治里店),117.156725,39.127675,1-6,edge,2304.6229156527656
B0FFM1XO92,圆通妈妈驿站(连心里小区店),117.13297,39.139894,6,center,2720.866493820932
B0FFKRO3S8,妈妈驿站(熙悦汇购物中心店),117.123394,39.137113,6,center,3511.4356708694327
B0ID7CDM15,妈妈驿站,117.151557,39.139882,1-6,edge,1638.6200916819041
B0FFGHQRK8,中国邮政速递物流(南泥湾路),117.119137,39.135658,6,center,3891.6097353469404
B0FFKVH23P,妈妈驿站(雅安道店),117.137377,39.123959,1-5,edge,3357.315807862335
B0H0UCP2XK,金东方物流,117.152909,39.114125,1-5,edge,1642.6860306157641
B0HD3ZOF4V,京东物流(天津南开速递中心营业部),117.132697,39.121337,5,center,3412.185439477325
B0FFFP9KTT,顺丰速运(青年路店),117.159582,39.134063,1-6,edge,1624.4324325874059
B0FFG6XPC9,顺丰速运(奥城国际店),117.160335,39.072284,5,center,2768.722261486264
B0JURA1BEB,顺丰速运(迎水道店),117.135738,39.089968,5,center,1983.9377625389443
B0JRN5AS0E,顺丰速运(航海道店),117.151766,39.110941,1-5,edge,1454.2609223786549
B0JD2XRJ8G,菜鸟驿站(天津阳光100国际新城店),117.152434,39.07044,5,center,2981.7574842296417
B0G19H9C7F,菜鸟驿站(昆裕里小区店),117.176025,39.128575,1-6,edge,1091.3302518811659
B0FFKMQVJ2,菜鸟驿站(金谷园店),117.157842,39.07005,5,center,3001.9374776631557
B0IR1AS6IW,顺丰速运(鼓楼店),117.178035,39.137531,1-6,edge,247.23891441599193
B0KGFA2MO8,顺丰速运(龙亭店),117.181737,39.145921,1-6,edge,661.639303995787
B0LB3ZC0LY,顺丰速运(乐园里店),117.126815,39.147471,6,center,2584.1223092638697
B0G2OGDPU3,顺丰速运(嘉汇园店),117.141906,39.126103,1-5,edge,3269.84430212626
B0FFGHU8DW,三潭路邮政所,117.155764,39.122151,1-5,edge,2150.8884366111392
B0FFL4EZUX,中国邮政(华苑东路邮政所),117.149631,39.072215,5,center,2829.351512636893
B0FFM7WQ9K,菜鸟驿站(堤翠家园店),117.137343,39.096437,5,center,1684.3564644604303
B0H31SVV00,顺丰速运(奥体中心店),117.183909,39.070795,5,center,3737.6737753342236
B0J2CXC03U,菜鸟驿站(植园里北区店),117.15532,39.09738,5,center,137.13033350611173
B0HG41S6P1,菜鸟驿站(松江置地广场店),117.157208,39.114488,1-5,edge,1446.4885479938014
B0FFG8QV96,顺丰速运(创业大厦店),117.135437,39.120857,1-5,edge,3208.4737427233604
B0KGFSYFGS,顺丰速运(义兴里店),117.165722,39.121843,1-5,edge,1564.1022692203383
B0HD5ZGSFS,京东快递(天津杨楼站),117.163143,39.07246,5,center,2786.249711805636
B0FFIVJJHG,菜鸟驿站(平湖路社区店),117.159925,39.117525,1-5,edge,1524.056317298944
B0FFKG7C7X,菜鸟驿站(水畔花园店),117.150249,39.142388,1-6,edge,1492.7237080738473
B0HAY1YWIH,菜鸟驿站(凌奥创意产业园店),117.166474,39.062627,5,center,3915.322634662376
B0G0P1I9Y4,菜鸟驿站(天明路店),117.142381,39.143489,1-6,edge,1868.1027959982355
B0K64HQF5F,顺丰速运(怀安店),117.150496,39.129925,1-6,edge,2490.669605334624
B0K14KT0LK,菜鸟驿站(天津南开区航天光电产业园店),117.152239,39.103276,5,center,799.6757377686247
B0FFFEZBFP,中通快递(华坪路店),117.142084,39.119175,1-5,edge,2688.1894192945274
B0FFIY4FNY,菜鸟驿站(俊城浅水湾店),117.1578,39.066877,5,center,3354.5385966040735
B0KDDZ2A7G,京东快递(天津水上公园站),117.179931,39.08412,1-5,edge,2399.087683887577
B0J0X5HFZM,顺丰速运(二马路店),117.167397,39.129123,1-6,edge,1556.8966165390414
B0FFJ1L6J7,菜鸟驿站(府湖里店),117.161466,39.112829,1-5,edge,1050.0451100225257
B001616Y4O,中国邮政(川府新村邮政支局),117.12795,39.125047,5,center,3989.594189808478
B0G09AN3PS,京东快递(天津天拖站),117.14384,39.105431,5,center,1459.775315749603
B0FFLP10B9,菜鸟驿站(乐园里店),117.12896,39.148113,6,center,2388.018245207866
B0FFIKELXX,菜鸟驿站(安华里店),117.1405,39.07577,5,center,2753.5521404831943
B0G29CPDH2,京东物流(天津永基配送站),117.167628,39.140854,1-6,edge,609.0867892869127
B0FFGHUJAD,中国邮政(三马路邮政支局),117.174206,39.127884,1-6,edge,1256.2279936225552
B0FFIRL2IP,菜鸟驿站(园荫里店),117.146232,39.091435,5,center,1107.6585870248668
B0FFIKEALS,菜鸟驿站(尚佳新苑店),117.179838,39.145123,1-6,edge,478.325545372727
B0FFIT01HU,韵达快递(五金城店),117.119272,39.135786,6,center,3873.4616219498535
B0FFIR0O0P,菜鸟驿站(华阳里店),117.135311,39.139337,1-6,edge,2626.7490794109835
B0FFH5QB3X,菜鸟驿站(东北角艺术公寓店),117.189058,39.144574,1-6,edge,984.8686713592259
B0FFIQXLKN,菜鸟驿站(大园新居店),117.132525,39.147275,6,center,2180.6483140303853
B0KAJC6W7M,德邦快递(天津南开区霞光道经营分部),117.180114,39.084176,1-5,edge,2404.9889369809966
B0FFIKERXN,菜鸟驿站(天津昔阳东里1号楼店),117.128508,39.134561,1-6,edge,3418.022092026588
B0FFIVP81R,菜鸟驿站(南丰里小区店),117.162354,39.119824,1-5,edge,1572.402690678364
B0G3V9EB14,菜鸟驿站(翰园东里店),117.141925,39.140025,1-6,edge,2184.7828698711983
B0FFKGQW2R,菜鸟驿站(水上温泉花园店),117.153777,39.082045,5,center,1687.8356780234367
B0FFIKEOSS,菜鸟驿站(晋丰大厦店),117.176586,39.137661,1-6,edge,343.07456953016
B0LGLHNGXG,中国邮政(天宝路邮政所),117.159245,39.130961,1-6,edge,1895.430323160828
B0FFHPIRM5,顺丰速运(居祥里店),117.175066,39.091432,1-5,edge,1529.493197032485
B0KKU7L2V9,顺丰速运(天津大学店),117.170573,39.1139,1-5,edge,606.1620873618507
B0FFGJM9HC,百世汇通(学府街分部),117.164088,39.108491,1-5,edge,587.004070785158
B0FFL8EFIK,菜鸟驿站(幸福怡家店),117.12692,39.146671,6,center,2620.970410861979
B0FFL7M6QM,中通快递(玉泉里店),117.169084,39.116723,1-5,edge,932.6935344160877
B0FFGDV8CU,王顶堤邮政所,117.147099,39.084826,5,center,1597.1663790528276
B0H1XBZD4F,灵隐道邮政所,117.165285,39.123797,1-5,edge,1735.638933650173
B0FFKF9AVN,菜鸟驿站(兴泰西里店),117.163564,39.120713,1-5,edge,1574.8726173155349
B0HR6B6Z14,中国邮政(宜君里邮政所),117.123733,39.14485,6,center,2961.0327416205364
B0KGT5F0EF,顺丰速运(云阳西里店),117.135281,39.125314,1-5,edge,3587.8836110158977
B00161203T,中国邮政(华苑邮政支局),117.137989,39.082747,5,center,2274.440950249788
B0JD7H767I,京东快递(天津王顶堤站),117.148422,39.097673,5,center,730.3972324789707
B0HD5AI1VU,京东物流(天津天环营业部),117.152043,39.110894,1-5,edge,1436.3474332917833
B0016073Z1,中国邮政(双峰道邮政所),117.173974,39.117577,1-5,edge,716.0169037152199
B0JAA7DP5D,兔喜快递超市(融创中心春丰园店),117.144641,39.11382,1-5,edge,2093.952024628615
B0FFH256XW,中国邮政(芥园西道所),117.137219,39.144963,6,center,2053.94524284039
B0JDUZEN98,南开大学菜鸟驿站,117.170575,39.103975,1-5,edge,296.080703694068
B0I2PZCJGD,兔喜生活(飞云东里店),117.156162,39.121982,1-5,edge,2115.3714010271415
B0M69HB4J2,盒马配送,117.150275,39.088875,5,center,1070.0800723253965
B0FFH5Q62I,菜鸟驿站(拥军里店),117.132975,39.141125,6,center,2616.1222849457786
B0FFH7IOMM,菜鸟驿站(天江·格调花园店),117.165201,39.131599,1-6,edge,1493.7656249061806
B0FFLED9K9,快递超市(奥城商业广场店),117.168425,39.078144,5,center,2326.290962988188
B0J14HXOLQ,平祥大厦妈妈驿站,117.179675,39.131625,1-6,edge,628.5891096364081
B0FFJF1M99,菜鸟驿站(融创奥城店),117.162962,39.07589,5,center,2409.851708100491
B0I3TLJ7EA,兔喜快递超市(新都花园店),117.176858,39.119037,1-5,edge,715.62033979652
B001605XQL,孤山路邮政所,117.16042,39.127722,1-6,edge,2087.3883929159474
B0FFKQ7UZ0,菜鸟驿站(宝利国际广场店),117.16663,39.1265,1-6,edge,1817.0621034903809
B0I3TMAQTF,壹米滴答(南泥湾路店),117.120891,39.136949,6,center,3683.2009906811854
B0FFKZHYGZ,菜鸟驿站(春香里小区店),117.17081,39.120169,1-5,edge,1112.8559284315427
B0LGSH6OMO,中国邮政(津门故里主题邮局),117.191348,39.141418,1-6,edge,854.497845294656
B0IATHP0K2,百世汇通(飞云里店),117.155401,39.122732,1-5,edge,2221.4462006542085
B0L6BAYGSC,德邦快递(天津南开区金平路经营分部),117.135055,39.120444,1-5,edge,3199.19840677574
B0FFIN6FL0,中国邮政(华苑新城所),117.144001,39.076832,5,center,2505.2337094215814
B0K35H82NM,菜鸟驿站(兰坪路5号店),117.141819,39.120379,1-5,edge,2808.029488154875
B0FFLH6R0U,妈妈驿站(秋泽园店),117.141127,39.110277,5,center,2001.8677995427731
B0FFMCQ3AQ,顺丰速运(服装街店),117.173856,39.134437,1-6,edge,745.4733113783121
B0HBTL4DQW,妈妈驿站(雅川家园店),117.130343,39.127574,1-6,edge,3870.4874372327636
B0FFJCG0NK,菜鸟驿站(华苑新城程华里店),117.148025,39.071025,5,center,2990.8216845418347
B0FFIV8CPN,菜鸟驿站(地华里店),117.128221,39.084103,5,center,2858.5334560598626
B0JG7H00J1,圆通速递(南开天江分公司),117.128198,39.12919,1-6,edge,3867.654021325841
B0K2FSFKRK,中通快递(天津南开鞍山西道),117.141624,39.136227,1-6,edge,2502.133774468772
B0K6VSY8GE,顺丰速运(建材道店),117.139781,39.110883,5,center,2130.4869549306095
B0I11Z5IPC,圆通速递(淦江路店),117.146158,39.103727,5,center,1184.9724729986417
B0JAZZT79N,兔喜快递超市(横江里店),117.137668,39.105846,5,center,1923.097748836095
B0FFHIKB3T,中国邮政(西湖村邮政支局),117.171767,39.120611,1-5,edge,1093.9349224394084
B0FFIA2YLY,优速快递(南开十部),117.153537,39.124149,1-5,edge,2443.9129413456762
B0FFGI6KRH,嘉陵道邮政所,117.142911,39.12635,1-6,edge,3234.4867278934366
B0FFK988WW,德力西电气天津物流中心(南泥湾路店),117.122316,39.133113,6,center,3893.402121144208
B0JAVS0XTT,圆通妈妈驿站(奥城商业广场店),117.17012,39.07692,5,center,2513.1239048275274
B0I2RHS7CK,菜鸟驿站(天开高教科创园店),117.169022,39.116635,1-5,edge,927.7694419509672
B0HBF9YW27,菜鸟驿站(莹华里店),117.141685,39.082143,5,center,2110.5740312740604
B0I6ROYFJA,菜鸟驿站(玉泉公寓店),117.16973,39.12282,1-5,edge,1395.3472785430085
B0L0BLV22A,妈妈驿站(鞍山西道店),117.161772,39.116311,1-5,edge,1320.7843737843618
B0K3AZXAEO,兔喜生活(天津南开风湖里小学店),117.159822,39.112716,1-5,edge,1153.4652265321304
B0JULRST83,圆通妈妈驿站(宇翔园店),117.124962,39.141632,6,center,3079.760399329455
B0KGB6U7P6,菜鸟驿站(金环里店),117.138375,39.100425,5,center,1637.87673929946
B0IUVZNE71,妈妈驿站(广灵里小区店),117.144328,39.132463,1-6,edge,2650.8660293227463
B0FFH5PTWC,菜鸟驿站(凯兴天宝公寓店),117.159765,39.131087,1-6,edge,1852.7723310346692
B0FFIVZ9FF,菜鸟驿站(观园里社区店),117.152857,39.085897,5,center,1285.5532236202303
B0KBZS8W7A,顺丰速运(育良道店),117.151702,39.079885,5,center,1958.0979621179204
B0JU415G71,极兔速递店,117.145643,39.102903,5,center,1166.2658185714158
B0G19H8I8W,菜鸟驿站(迎风里店),117.148775,39.084075,5,center,1600.7014452683463
B0JAH1LFMN,圆通妈妈驿站(航天北里店),117.157361,39.102601,1-5,edge,439.9626653995415
B0IR778A7G,妈妈驿站(水上温泉花园店),117.15278,39.081373,5,center,1776.6471803470367
B0FFFFZ0UD,昌宁南里邮政支局,117.144831,39.103039,5,center,1233.0939652952586
B0JUOM7T86,快宝驿站(西湖里社区店),117.166627,39.11912,1-5,edge,1272.7269261213198
B0K6HUB9UL,长江里邮政所,117.154894,39.128622,1-6,edge,2349.201189733203
B0K0J9ATCE,顺丰速运(长江道店),117.145714,39.131578,1-6,edge,2636.8775784773416
B0L0JZF6CK,盒马收货部,117.180325,39.135575,1-6,edge,376.02167517257885
B0FFL4NDGR,兔喜快递超市(南丰路店),117.16346,39.119887,1-5,edge,1511.5261528195251
B0L1RSAYEB,京东快递天津叠彩道营业部,117.178384,39.096016,1-5,edge,1346.6027691876427
B0IDLXSULT,菜鸟驿站(融创中心店),117.14702,39.11029,1-5,edge,1673.2572331407287
B0H0U7PYPE,兔喜快递超市(貌川里店),117.129543,39.124934,1-5,edge,3888.3829594645185
B0FFH5QCCH,菜鸟驿站(天津南开航海道119号店),117.151033,39.110867,1-5,edge,1484.9378578218507
B0FFH40GM3,菜鸟驿站(灵石里小区店),117.135872,39.141497,6,center,2425.7296086195183
B0FFM7WS1K,菜鸟驿站(望园里店),117.175975,39.097625,1-5,edge,1072.7754571790347
B0JAVS20BW,菜鸟驿站(奥城商业广场店),117.170025,39.077075,5,center,2494.045445996552
B0JG1CFJLS,日环里兔喜快递超市(红旗路店),117.149924,39.111726,1-5,edge,1618.989328030853
B0FFHRWKT9,中通快递(南开二部公司),117.135539,39.120275,1-5,edge,3156.316663262539
B0FFHF0UME,菜鸟驿站(汾阳里店),117.153025,39.14187,1-6,edge,1388.7485465829982
B0LUUNM2NL,菜鸟驿站(华宁北里店),117.140198,39.105768,5,center,1733.920006080521
B0FFM7WE7U,菜鸟驿站(堤北里店),117.14228,39.096148,5,center,1260.8684439498109
B0FFH5Q3ZU,菜鸟驿站(怀仁里小区店),117.16932,39.13626,1-6,edge,866.4806937908492
B0FFG7CUFH,中通快递(天津南开四部营业部),117.17556,39.128743,1-6,edge,1105.9372825107405
B0FFKMQW2F,菜鸟驿站(阳光晶典苑店),117.184175,39.138525,1-6,edge,313.3632125066409
B0KBKB7PHF,菜鸟驿站(燕园里店),117.146225,39.095875,5,center,925.6049401187718
B0KAY6NXN6,菜鸟驿站(凌奥花园店),117.173631,39.065547,5,center,3789.3205371589197
